abîmeraient,a.bi.mə.ʁɛ,,['verbe']
abîmerais,a.bi.mə.ʁɛ,,['verbe']
abîmerait,a.bi.mə.ʁɛ,,['verbe']
abîmeras,a.bi.mə.ʁa,,['verbe']
abîmèrent,a.bi.mɛʁ,,['verbe']
abîmerez,a.bi.mə.ʁe,,['verbe']
abîmeriez,a.bi.mə.ʁje,,['verbe']
abîmerions,a.bi.mə.ʁjɔ̃,,['verbe']
abîmerons,a.bi.mə.ʁɔ̃,,['verbe']
abîmeront,a.bi.mə.ʁɔ̃,,['verbe']
abîmes,a.bim,m,"['nom', 'verbe']"
abîmés,a.bi.me,,"['verbe', 'adjectif']"
abîmez,a.bi.me,,['verbe']
abîmiez,a.bi.mje,,['verbe']
abîmions,a.bi.mjɔ̃,,['verbe']
abîmons,a.bi.mɔ̃,,['verbe']
abiotique,a.bjɔ.tik,m,['adjectif']
abiotiques,a.bjɔ.tik,m,['adjectif']
abject,ab.ʒɛ,m,"['nom', 'adjectif']"
abjecte,ab.ʒɛkt,m,['adjectif']
abjectement,ab.ʒɛk.tə.mɑ̃,,['adverbe']
abjectes,ab.ʒɛkt,,['adjectif']
abjection,ab.ʒɛk.sjɔ̃,f,['nom']
abjections,ab.ʒɛk.sjɔ̃,f,['nom']
abjects,ab.ʒɛkt,m,"['nom', 'adjectif']"
abjura,ab.ʒy.ʁa,,['verbe']
abjurai,ab.ʒy.ʁe,,['verbe']
abjuraient,ab.ʒy.ʁɛ,,['verbe']
abjurais,ab.ʒy.ʁɛ,,['verbe']
abjurait,ab.ʒy.ʁɛ,,['verbe']
abjurâmes,ab.ʒy.ʁam,,['verbe']
abjurant,ab.ʒy.ʁɑ̃,,['verbe']
abjuras,ab.ʒy.ʁa,,['verbe']
abjurasse,ab.ʒy.ʁas,,['verbe']
abjurassent,ab.ʒy.ʁas,,['verbe']
abjurasses,ab.ʒy.ʁas,,['verbe']
abjurassiez,ab.ʒy.ʁa.sje,,['verbe']
abjurassions,ab.ʒy.ʁa.sjɔ̃,,['verbe']
abjurât,ab.ʒy.ʁa,,['verbe']
abjurâtes,ab.ʒy.ʁat,,['verbe']
abjuration,ab.ʒy.ʁa.sjɔ̃,f,['nom']
abjurations,ab.ʒy.ʁa.sjɔ̃,f,['nom']
abjure,ab.ʒyʁ,,['verbe']
abjuré,ab.ʒy.ʁe,,['verbe']
abjurée,ab.ʒy.ʁe,,['verbe']
abjurées,ab.ʒy.ʁe,,['verbe']
abjurent,ab.ʒyʁ,,['verbe']
abjurer,ab.ʒy.ʁe,,['verbe']
abjurera,ab.ʒy.ʁə.ʁa,,['verbe']
abjurerai,ab.ʒy.ʁə.ʁe,,['verbe']
abjureraient,ab.ʒy.ʁə.ʁɛ,,['verbe']
abjurerais,ab.ʒy.ʁə.ʁɛ,,['verbe']
abjurerait,ab.ʒy.ʁə.ʁɛ,,['verbe']
abjureras,ab.ʒy.ʁə.ʁa,,['verbe']
abjurèrent,ab.ʒy.ʁɛʁ,,['verbe']
abjurerez,ab.ʒy.ʁə.ʁe,,['verbe']
abjureriez,ab.ʒy.ʁə.ʁje,,['verbe']
abjurerions,ab.ʒy.ʁə.ʁjɔ̃,,['verbe']
abjurerons,ab.ʒy.ʁə.ʁɔ̃,,['verbe']
